"CheckpointID","SimulationID","Zone","Clock.Today","Wheat.Phenology.Stage","Wheat.Phenology.MinimumLeafNumber","Wheat.Leaf.LAI","Wheat.Phenology.AccumulatedTT","Wheat.AboveGround.Wt","Wheat.AboveGround.NConc","Date"
1,1,"field","2017-02-16 12:00:00",5.04452519023963,6,1.0920749358751,603.934807969131,69.9921155095582,0.0482121877988651,2017-02-16
1,1,"field","2017-02-17 12:00:00",5.0947066043267,6,1.22676820193147,614.933308316269,77.537488018513,0.0480530522147604,2017-02-17
1,1,"field","2017-02-18 12:00:00",5.11433441106753,6,1.35907340578832,623.909808290996,85.2141381987475,0.0479680641881782,2017-02-18
1,1,"field","2017-02-19 12:00:00",5.1303537774495,6,1.49774217301254,635.505808723964,92.9485386214899,0.0479284615020311,2017-02-19
1,1,"field","2017-02-20 12:00:00",5.15104787648857,6,1.51484066109376,646.470808876552,93.8731402690125,0.0479035199846614,2017-02-20
1,1,"field","2017-02-21 12:00:00",5.17061589913852,6,1.66546658330825,655.141809223094,102.919857750364,0.0477290438165785,2017-02-21
1,1,"field","2017-02-22 12:00:00",5.18609007413329,6,1.86173540255176,668.019309518733,114.193101588237,0.0476757955926027,2017-02-22
1,1,"field","2017-02-23 12:00:00",5.20907112419741,6,1.87422551914587,671.373809574046,114.901383527279,0.0476612119894491,2017-02-23
1,1,"field","2017-02-24 12:00:00",5.21505752931808,6,1.87418404163826,671.515927571129,114.901383527279,0.0476612119894491,2017-02-24
1,1,"field","2017-02-25 12:00:00",5.21531115158412,6,1.87418404163826,671.515927571129,114.901383527279,0.0476612119894491,2017-02-25
1,1,"field","2017-02-26 12:00:00",5.21531115158412,6,1.87391605744057,672.434145169436,116.044235439621,0.0472335039616858,2017-02-26
1,1,"field","2017-02-27 12:00:00",5.21694979294401,6,1.92402886366413,676.44301535654,120.29754800674,0.0473862510128429,2017-02-27
1,1,"field","2017-02-28 12:00:00",5.22410398004208,6,2.02544017884435,684.702515621661,125.776415031603,0.0473421300959622,2017-02-28
1,1,"field","2017-03-01 12:00:00",5.23884379636821,6,2.02692706530776,685.852668752336,126.552342533623,0.0471235988814452,2017-03-01
1,1,"field","2017-03-02 12:00:00",5.24089634741233,6,2.02692706530776,685.852668752336,126.552342533623,0.0471467635019182,2017-03-02
1,1,"field","2017-03-03 12:00:00",5.24089634741233,6,2.02673164471737,686.522255342566,126.723754010744,0.0471206160134885,2017-03-03
1,1,"field","2017-03-04 12:00:00",5.24209128451961,6,2.17527039959423,692.837004270907,135.766536441291,0.0470437013084071,2017-03-04
1,1,"field","2017-03-05 12:00:00",5.25336051829425,6,2.26691217410879,702.169004288073,140.640019793189,0.0470250696528253,2017-03-05
