"CheckpointID","SimulationID","Zone","Clock.Today","Wheat.Phenology.Stage","Wheat.Phenology.MinimumLeafNumber","Wheat.Leaf.LAI","Wheat.Phenology.AccumulatedTT","Wheat.AboveGround.Wt","Wheat.AboveGround.NConc","Date"
1,1,"field","2016-11-16 12:00:00",3.64057558658363,6,0.317128829122244,462.567829400877,19.0772194977667,0.0496221391966523,2016-11-16
1,1,"field","2016-11-17 12:00:00",3.6504491889151,6,0.335700268924598,478.802829057554,20.0705862604403,0.049633575494813,2016-11-17
1,1,"field","2016-11-18 12:00:00",3.6669485613884,6,0.33950983118644,483.520657527747,20.2742699981766,0.0496357973694843,2016-11-18
1,1,"field","2016-11-19 12:00:00",3.67046820160243,6,0.33950983118644,484.331429054181,20.3462225589741,0.0494681916186818,2016-11-19
1,1,"field","2016-11-20 12:00:00",3.67046820160243,6,0.33950983118644,485.294931243549,20.4136204723437,0.0493170671296841,2016-11-20
1,1,"field","2016-11-21 12:00:00",3.67046820160243,6,0.339651488394232,487.456600102077,20.6633433668477,0.0488451246527966,2016-11-21
1,1,"field","2016-11-22 12:00:00",3.67046820160243,6,0.345305229002652,490.447600039134,20.7053011737829,0.0496069583330357,2016-11-22
1,1,"field","2016-11-23 12:00:00",3.67155587404893,6,0.346989604400545,493.499600144515,20.7953445451307,0.0496080151433104,2016-11-23
1,1,"field","2016-11-24 12:00:00",3.67337512534707,6,0.34776685188634,495.500600161443,20.8369110645887,0.0496084776735466,2016-11-24
1,1,"field","2016-11-25 12:00:00",3.67409046865277,6,0.35301059444426,499.445600094686,21.1187965388142,0.0496099075697347,2016-11-25
1,1,"field","2016-11-26 12:00:00",3.67694492731326,6,0.37080792812039,505.793599868605,22.0792193590045,0.0496210401034232,2016-11-26
1,1,"field","2016-11-27 12:00:00",3.68240907659194,6,0.374795132357953,511.198464785608,22.2912928015381,0.0496233014176244,2016-11-27
1,1,"field","2016-11-28 12:00:00",3.68688189073263,6,0.391955897953965,519.784464632066,23.2070110491082,0.0496275921272446,2016-11-28
1,1,"field","2016-11-29 12:00:00",3.69476531571836,6,0.398382549155488,522.789464627298,23.5594837579498,0.0496194571164774,2016-11-29
1,1,"field","2016-11-30 12:00:00",3.69674086302794,6,0.399225248836834,523.835464608761,23.6058750823728,0.0496182315938035,2016-11-30
1,1,"field","2016-12-01 12:00:00",3.69674086302794,6,0.400101622001479,524.891464610489,23.6541678982461,0.0496169141307118,2016-12-01
1,1,"field","2016-12-02 12:00:00",3.69674086302794,6,0.401376938016472,526.296464597712,23.7238013406004,0.0496168969754182,2016-12-02
1,1,"field","2016-12-03 12:00:00",3.69714617407531,6,0.404161861252911,528.230964651237,23.8768083184272,0.0496185095800995,2016-12-03
1,1,"field","2016-12-04 12:00:00",3.69819323068788,6,0.404196689547912,528.51336505901,23.8953387397293,0.0495869273285486,2016-12-04
1,1,"field","2016-12-05 12:00:00",3.69819323068788,6,0.408978202008651,531.0443539384,24.1934681857078,0.0496209982207827,2016-12-05
1,1,"field","2016-12-06 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0495666509175049,2016-12-06
1,1,"field","2016-12-07 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0495751142316566,2016-12-07
1,1,"field","2016-12-08 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0495821972979348,2016-12-08
1,1,"field","2016-12-09 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0495881097131981,2016-12-09
1,1,"field","2016-12-10 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.049593049582748,2016-12-10
1,1,"field","2016-12-11 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.049597180110616,2016-12-11
1,1,"field","2016-12-12 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0496006361541657,2016-12-12
1,1,"field","2016-12-13 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0496035294303876,2016-12-13
1,1,"field","2016-12-14 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0496059526840273,2016-12-14
1,1,"field","2016-12-15 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0496079830475915,2016-12-15
1,1,"field","2016-12-16 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0496096847661087,2016-12-16
1,1,"field","2016-12-17 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0496111114181569,2016-12-17
1,1,"field","2016-12-18 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0496123077343255,2016-12-18
1,1,"field","2016-12-19 12:00:00",3.69934759920743,6,0.408978202008651,531.677158155664,24.2214780502946,0.0496133110917526,2016-12-19
1,1,"field","2016-12-20 12:00:00",3.69934759920743,6,0.408978202008651,533.217321841987,24.3988212318886,0.0492836496826317,2016-12-20
1,1,"field","2016-12-21 12:00:00",3.69934759920743,6,0.410126246355302,535.460255363735,24.6161365538407,0.0491055379327225,2016-12-21
1,1,"field","2016-12-22 12:00:00",3.69934759920743,6,0.410126246355302,537.343769190033,24.8548616803917,0.0487580702088718,2016-12-22
1,1,"field","2016-12-23 12:00:00",3.70079200164597,6,0.411028262231543,538.344613373405,24.8929434046296,0.0489608312876192,2016-12-23
1,1,"field","2016-12-24 12:00:00",3.70209041523824,6,0.411028262231543,538.472026717351,24.8929434046296,0.0490653775484173,2016-12-24
1,1,"field","2016-12-25 12:00:00",3.70255851884492,6,0.416509987890535,542.797026914046,24.9532026168239,0.0496121050416945,2016-12-25
1,1,"field","2016-12-26 12:00:00",3.70739850910826,6,0.420706378814693,545.302853740663,25.3417919712671,0.0494968684222655,2016-12-26
1,1,"field","2016-12-27 12:00:00",3.71044155808316,6,0.420706378814693,546.929154569072,25.5752981262901,0.0490930895864506,2016-12-27
1,1,"field","2016-12-28 12:00:00",3.712649091393,6,0.424825444806948,549.176302793597,25.7782033804355,0.0493833070268788,2016-12-28
1,1,"field","2016-12-29 12:00:00",3.71556557518342,6,0.42515437105098,550.176916733288,25.9316193522171,0.0491882585769031,2016-12-29
1,1,"field","2016-12-30 12:00:00",3.71726456121371,6,0.42515437105098,552.043186748742,26.156685543424,0.0488585591990551,2016-12-30
1,1,"field","2016-12-31 12:00:00",3.71992802892704,6,0.42515437105098,552.094410408674,26.156685543424,0.0489674521731595,2016-12-31
1,1,"field","2017-01-01 12:00:00",3.720777500615,6,0.42515437105098,552.124892402272,26.156685543424,0.0490594186540744,2017-01-01
1,1,"field","2017-01-02 12:00:00",3.72101831729566,6,0.425276225206724,552.518313523674,26.1960324006228,0.0490836567489834,2017-01-02
1,1,"field","2017-01-03 12:00:00",3.72230508802574,6,0.425276225206724,552.518313523674,26.1960324006228,0.0491506794960134,2017-01-03
1,1,"field","2017-01-04 12:00:00",3.72324663186678,6,0.425276225206724,552.518313523674,26.1960324006228,0.0492064376577568,2017-01-04
1,1,"field","2017-01-05 12:00:00",3.72425237494786,6,0.425276225206724,552.518313523674,26.1960324006228,0.0492523866751292,2017-01-05
1,1,"field","2017-01-06 12:00:00",3.72532223696888,6,0.425276225206724,552.518313523674,26.1960324006228,0.0492904697938784,2017-01-06
1,1,"field","2017-01-07 12:00:00",3.72645613575401,6,0.425276225206724,552.518313523674,26.1960324006228,0.0493221524455007,2017-01-07
1,1,"field","2017-01-08 12:00:00",3.72765398782121,6,0.425276225206724,552.518313523674,26.1960324006228,0.0493485617946171,2017-01-08
1,1,"field","2017-01-09 12:00:00",3.72891570897376,6,0.425276225206724,552.518313523674,26.1960324006228,0.0493705796243555,2017-01-09
1,1,"field","2017-01-10 12:00:00",3.73024121491217,6,0.425276225206724,553.162033029975,26.2108514982705,0.0493632512176383,2017-01-10
1,1,"field","2017-01-11 12:00:00",3.73232088780314,6,0.425276225206724,553.162033029975,26.2108514982705,0.0493799599726253,2017-01-11
1,1,"field","2017-01-12 12:00:00",3.73377508425503,6,0.425276225206724,553.162033029975,26.2108514982705,0.0493952090776117,2017-01-12
1,1,"field","2017-01-13 12:00:00",3.735292878324,6,0.425276225206724,553.162033029975,26.2108514982705,0.0494077673584046,2017-01-13
1,1,"field","2017-01-14 12:00:00",3.73687419168477,6,0.425276225206724,553.162033029975,26.2108514982705,0.0494180121973941,2017-01-14
1,1,"field","2017-01-15 12:00:00",3.73851894921114,6,0.425276225206724,553.162033029975,26.2108514982705,0.0494262560353898,2017-01-15
1,1,"field","2017-01-16 12:00:00",3.74022707967151,6,0.425276225206724,553.219798830786,26.2108514982705,0.0494327595224239,2017-01-16
1,1,"field","2017-01-17 12:00:00",3.7420623354317,6,0.425276225206724,553.398876007722,26.2170673772678,0.0494268032333759,2017-01-17
1,1,"field","2017-01-18 12:00:00",3.74409612140762,6,0.435741604578871,556.7821554525,26.808047445492,0.0495116798368078,2017-01-18
1,1,"field","2017-01-19 12:00:00",3.74977498226659,6,0.437081630472825,558.020959867629,26.8921801713444,0.0495082167979616,2017-01-19
1,1,"field","2017-01-20 12:00:00",3.75313903249619,6,0.438618492731023,560.173459871205,26.9745587547889,0.0495085269414513,2017-01-20
1,1,"field","2017-01-21 12:00:00",3.75761207879173,6,0.444369726111916,564.122959835919,27.2834246962373,0.0495091271104046,2017-01-21
1,1,"field","2017-01-22 12:00:00",3.76421570274086,6,0.445192640730235,565.187889005522,27.328847109431,0.0495080978678552,2017-01-22
1,1,"field","2017-01-23 12:00:00",3.76762113556916,6,0.445192640730235,565.347687107749,27.3321270819719,0.0495021845505647,2017-01-23
1,1,"field","2017-01-24 12:00:00",3.77005874743584,6,0.445192640730235,565.352130545701,27.3321270819719,0.0495021845505647,2017-01-24
1,1,"field","2017-01-25 12:00:00",3.77238199927328,6,0.445192640730235,565.352130545701,27.3321270819719,0.0495021845505647,2017-01-25
1,1,"field","2017-01-26 12:00:00",3.77476429819651,6,0.445192640730235,565.352130545701,27.3321270819719,0.0495021845505647,2017-01-26
1,1,"field","2017-01-27 12:00:00",3.77721080558598,6,0.445192640730235,565.352130545701,27.3321270819719,0.0495021845505647,2017-01-27
1,1,"field","2017-01-28 12:00:00",3.77972155293476,6,0.445192640730235,565.352130545701,27.3321270819719,0.0495021845505647,2017-01-28
1,1,"field","2017-01-29 12:00:00",3.78229658503802,6,0.445192640730235,565.539850648004,27.3321270819719,0.0495021845505647,2017-01-29
1,1,"field","2017-01-30 12:00:00",3.78516196393014,6,0.447855764617301,567.84305602954,27.76492451197,0.049104226306513,2017-01-30
1,1,"field","2017-01-31 12:00:00",3.79066114059796,6,0.453514712108787,570.212556100351,28.0118128906366,0.0494104313919856,2017-01-31
1,1,"field","2017-02-01 12:00:00",3.79633806237214,6,0.453514712108787,570.268992549127,28.0118128906366,0.0494104313919856,2017-02-01
1,1,"field","2017-02-02 12:00:00",3.79926181154843,6,0.453514712108787,570.268992549127,28.0118128906366,0.0494104313919856,2017-02-02
1,1,"field","2017-02-03 12:00:00",3.8021814454594,6,0.453514712108787,570.268992549127,28.0118128906366,0.0494104313919856,2017-02-03
1,1,"field","2017-02-04 12:00:00",3.80516644181298,6,0.453514712108787,571.826296388527,28.2789604192168,0.0489621342255654,2017-02-04
1,1,"field","2017-02-05 12:00:00",3.81018633276875,6,0.453514712108787,571.989811328612,28.2789604192168,0.0489825827062116,2017-02-05
1,1,"field","2017-02-06 12:00:00",3.81351873689448,6,0.467954664001295,576.320953643582,29.1250372544155,0.0493564497557421,2017-02-06
1,1,"field","2017-02-07 12:00:00",3.82228414465564,6,0.467954664001295,577.747664599232,29.190919199738,0.0492493928279906,2017-02-07
1,1,"field","2017-02-08 12:00:00",3.82741640479813,6,0.467954664001295,577.747664599232,29.190919199738,0.0492493928279906,2017-02-08
1,1,"field","2017-02-09 12:00:00",3.83077007846368,6,0.467954664001295,577.747664599232,29.190919199738,0.0492493928279906,2017-02-09
1,1,"field","2017-02-10 12:00:00",3.83419113400372,6,0.471901706048931,581.285861925415,30.0246037495913,0.0484380801948649,2017-02-10
1,1,"field","2017-02-11 12:00:00",3.84240635369621,6,0.48929974047751,586.330862120918,30.5324803878221,0.0492570066540475,2017-02-11
1,1,"field","2017-02-12 12:00:00",3.85278794515033,6,0.494851667942748,589.029925320304,31.3394302856833,0.0487007683117358,2017-02-12
1,1,"field","2017-02-13 12:00:00",3.86013918764871,6,0.501967716949812,592.25593172495,32.2104070039367,0.0483446344652576,2017-02-13
1,1,"field","2017-02-14 12:00:00",3.86833787375146,6,0.516278564566273,596.197256009943,33.2336623996355,0.0486328939104134,2017-02-14
1,1,"field","2017-02-15 12:00:00",3.8776657556906,6,0.516419723778428,597.736239406282,33.7302312871823,0.0480451796212608,2017-02-15
1,1,"field","2017-02-16 12:00:00",3.88377263821274,6,0.551222770795935,603.934807969131,35.4825180561088,0.049013103121904,2017-02-16
1,1,"field","2017-02-17 12:00:00",3.89659496201332,6,0.619634591258006,614.933308316269,39.10063713001,0.0490021398956834,2017-02-17
1,1,"field","2017-02-18 12:00:00",3.91650629875025,6,0.691218819172143,623.909808290996,42.8898887795165,0.048996940689152,2017-02-18
1,1,"field","2017-02-19 12:00:00",3.93380440920324,6,0.763831511420034,635.505808723964,46.7251616361536,0.0489885988409612,2017-02-19
1,1,"field","2017-02-20 12:00:00",3.95521957515626,6,0.771688498185972,646.470808876552,47.1754192476006,0.0489399526739881,2017-02-20
1,1,"field","2017-02-21 12:00:00",3.97604661400349,6,0.859138503518258,655.141809223094,51.8093211177061,0.048926618092705,2017-02-21
1,1,"field","2017-02-22 12:00:00",3.99377749879679,6,0.968940783750194,668.019309518733,57.5739879741742,0.0489102363533977,2017-02-22
1,1,"field","2017-02-23 12:00:00",5,6,0.975550173669506,671.373809574046,57.9452260665834,0.0488917648869428,2017-02-23
1,1,"field","2017-02-24 12:00:00",5.00465655262282,6,0.9755196711585,671.515927571129,57.9452260665834,0.0488917648869428,2017-02-24
1,1,"field","2017-02-25 12:00:00",5.00485383386329,6,0.9755196711585,671.515927571129,57.9452260665834,0.0488917648869428,2017-02-25
1,1,"field","2017-02-26 12:00:00",5.00485383386329,6,0.97532259589025,672.434145169436,58.5278798563317,0.0484510709618851,2017-02-26
1,1,"field","2017-02-27 12:00:00",5.00612845854512,6,0.996144592981209,676.44301535654,60.6956648865274,0.0483589409680847,2017-02-27
1,1,"field","2017-02-28 12:00:00",5.01169337572398,6,1.05192106724356,684.702515621661,63.4399681642882,0.0486803055502925,2017-02-28
1,1,"field","2017-03-01 12:00:00",5.02315880931721,6,1.0524402649637,685.852668752336,63.8403623269621,0.0484500008848573,2017-03-01
1,1,"field","2017-03-02 12:00:00",5.02475539554138,6,1.0524402649637,685.852668752336,63.8403623269621,0.0484834739028286,2017-03-02
1,1,"field","2017-03-03 12:00:00",5.02475539554138,6,1.05229655288812,686.522255342566,63.9288099951017,0.0484522865542276,2017-03-03
1,1,"field","2017-03-04 12:00:00",5.0256848828395,6,1.11404395278763,692.837004270907,68.4591240125363,0.0485290085293849,2017-03-04
1,1,"field","2017-03-05 12:00:00",5.03445070791024,6,1.16007664199308,702.169004288073,70.9594642859702,0.0485098796892395,2017-03-05
1,1,"field","2017-03-06 12:00:00",5.04740493311207,6,1.23873719698401,716.476004209872,75.2370967918907,0.0484865926978643,2017-03-06
1,1,"field","2017-03-07 12:00:00",5.06726520943103,6,1.29063010948128,722.100504231211,78.9999855711117,0.048387830922974,2017-03-07
1,1,"field","2017-03-08 12:00:00",5.07507286478787,6,1.31993547428777,726.522910394906,82.1079434582708,0.0482018509511058,2017-03-08
1,1,"field","2017-03-09 12:00:00",5.08121183234821,6,1.3247320931777,729.001744163721,83.9856460518675,0.0475673088914464,2017-03-09
1,1,"field","2017-03-10 12:00:00",5.08465282793544,6,1.3247320931777,729.001744163721,83.9856460518675,0.0477499005527867,2017-03-10
1,1,"field","2017-03-11 12:00:00",5.08465282793544,6,1.3247320931777,729.001744163721,83.9856460518675,0.047868621480607,2017-03-11
1,1,"field","2017-03-12 12:00:00",5.08465282793544,6,1.3247320931777,729.001744163721,83.9856460518675,0.0479410653685163,2017-03-12
1,1,"field","2017-03-13 12:00:00",5.08465282793544,6,1.3247320931777,729.001744163721,83.9856460518675,0.0479861962820315,2017-03-13
1,1,"field","2017-03-14 12:00:00",5.08465282793544,6,1.3247320931777,729.001744163721,83.9856460518675,0.0480146664991412,2017-03-14
1,1,"field","2017-03-15 12:00:00",5.08465282793544,6,1.32472466972713,729.036331674412,83.9856460518675,0.0480325213788134,2017-03-15
1,1,"field","2017-03-16 12:00:00",5.08470084062316,6,1.3334838677689,731.443643377354,85.5605820350118,0.047708169617779,2017-03-16
1,1,"field","2017-03-17 12:00:00",5.08804255278278,6,1.47195628387626,739.255643588683,93.0838534576997,0.0479759616681277,2017-03-17
1,1,"field","2017-03-18 12:00:00",5.09888678872664,6,1.5404475892563,743.8075717616,97.5528787405688,0.0478954979583933,2017-03-18
1,1,"field","2017-03-19 12:00:00",5.10520555239424,6,1.70108925881676,753.284072064154,106.474919811143,0.0478875298603203,2017-03-19
1,1,"field","2017-03-20 12:00:00",5.11836036581243,6,1.89968270807442,764.027071975462,117.540946523253,0.0478574493204704,2017-03-20
1,1,"field","2017-03-21 12:00:00",5.13327327193526,6,1.92964759109445,767.301488518446,120.373703987194,0.0477654250068327,2017-03-21
1,1,"field","2017-03-22 12:00:00",5.13781865654996,6,1.93499820274494,769.439652550548,121.896407227937,0.0474319495081375,2017-03-22
1,1,"field","2017-03-23 12:00:00",5.19863446637709,6,1.9960603176389,776.263652432292,124.924054150873,0.0475284559865516,2017-03-23
1,1,"field","2017-03-24 12:00:00",5.20862685110103,6,2.02324809279963,785.064652550548,126.36791052421,0.0475142748281996,2017-03-24
1,1,"field","2017-03-25 12:00:00",5.22151415776296,6,2.0338542723378,788.959652412265,126.951201338409,0.0475037122595881,2017-03-25
1,1,"field","2017-03-26 12:00:00",5.22721760702914,6,2.05945165679513,794.208152401775,128.368696565581,0.0474808960593638,2017-03-26
1,1,"field","2017-03-27 12:00:00",5.23490298686905,6,2.12436046076304,802.03315221104,131.977935451592,0.0474275788936629,2017-03-27
1,1,"field","2017-03-28 12:00:00",5.2463611360358,6,2.16764385930971,810.150152075618,134.310324045919,0.0474065880040961,2017-03-28
1,1,"field","2017-03-29 12:00:00",5.25824686095616,6,2.17638241867886,815.338152039379,134.783178375269,0.0473983254821451,2017-03-29
1,1,"field","2017-03-30 12:00:00",5.26584365059333,6,2.19273773232376,819.90565203461,135.682338410392,0.0473851700785292,2017-03-30
1,1,"field","2017-03-31 12:00:00",5.27253184197226,6,2.22221718730426,824.493152010768,137.386714412914,0.0473474854506426,2017-03-31
1,1,"field","2017-04-01 12:00:00",5.27924931932824,6,2.31408969585591,831.588151979774,142.916508584025,0.0471973327782307,2017-04-01
1,1,"field","2017-04-02 12:00:00",5.28963852954735,6,2.35050672720576,839.808651972145,144.867334746816,0.0471847324915823,2017-04-02
1,1,"field","2017-04-03 12:00:00",5.30167580973058,6,2.37238262082539,848.660652208656,146.02999626336,0.0471754823935931,2017-04-03
1,1,"field","2017-04-04 12:00:00",5.31463779587835,6,2.53724366315217,859.275652218192,155.061994623915,0.0470304823536362,2017-04-04
1,1,"field","2017-04-05 12:00:00",5.33018134303222,6,2.62903819719982,867.66965203318,160.031317491528,0.04696568188577,2017-04-05
1,1,"field","2017-04-06 12:00:00",5.34247267904885,6,2.78834770851538,874.257652211517,170.555552261631,0.0466449518144626,2017-04-06
1,1,"field","2017-04-07 12:00:00",5.3521194893484,6,3.02484591425426,882.384151944473,185.038376763076,0.0456871683837314,2017-04-07
1,1,"field","2017-04-08 12:00:00",5.36401912492839,6,3.25634189707548,897.175152310684,198.407243252911,0.0445969667008216,2017-04-08
1,1,"field","2017-04-09 12:00:00",5.43894250693126,6,3.46079730171421,916.675152310684,209.847074874889,0.0437009783144007,2017-04-09
1,1,"field","2017-04-10 12:00:00",5.46749636178081,6,3.57613688156728,925.321152099922,216.623750691188,0.0439110080236598,2017-04-10
1,1,"field","2017-04-11 12:00:00",5.48015670142242,6,3.7539730771285,934.638651975944,231.533486627664,0.0423867386137831,2017-04-11
1,1,"field","2017-04-12 12:00:00",5.49380031880809,6,3.94241494390811,946.627651581123,242.645846430618,0.0416925957583427,2017-04-12
1,1,"field","2017-04-13 12:00:00",5.51135581391157,6,4.20025238355487,962.287651905372,258.12905659097,0.0402712914001168,2017-04-13
1,1,"field","2017-04-14 12:00:00",5.53428675628093,6,4.31287408103506,977.667652019813,264.240802977626,0.040425432477449,2017-04-14
1,1,"field","2017-04-15 12:00:00",5.55680769427345,6,4.51240696016609,995.932651886299,275.247497742879,0.0397792376972161,2017-04-15
1,1,"field","2017-04-16 12:00:00",5.58355313812036,6,4.77980979550395,1011.07765186723,293.131725317635,0.0381226293480208,2017-04-16
1,1,"field","2017-04-17 12:00:00",5.64736441479014,6,5.00962172562577,1026.442151913,311.042560380712,0.0365403877782157,2017-04-17
1,1,"field","2017-04-18 12:00:00",5.66343458710307,6,5.12340748098716,1041.87215174134,317.629035839519,0.0364128798528798,2017-04-18
1,1,"field","2017-04-19 12:00:00",5.67957326752165,6,5.29920911541738,1056.86215151246,328.405172279538,0.0361472943494811,2017-04-19
1,1,"field","2017-04-20 12:00:00",5.69525173923078,6,5.39635156952499,1065.94565165932,334.378280857707,0.0365603683359536,2017-04-20
1,1,"field","2017-04-21 12:00:00",5.70475243317656,6,5.51585497040427,1075.05265153344,347.168290267521,0.0361788969036044,2017-04-21
1,1,"field","2017-04-22 12:00:00",5.71427770616265,6,5.70367175866418,1087.13265098031,367.645009026704,0.0350167414776946,2017-04-22
1,1,"field","2017-04-23 12:00:00",5.72691252487286,6,5.91186776539556,1101.0486511081,387.127986797361,0.0340699185416377,2017-04-23
1,1,"field","2017-04-24 12:00:00",5.74146766947855,6,6.12987322541555,1116.21515119965,405.509376028051,0.0333215994165813,2017-04-24
1,1,"field","2017-04-25 12:00:00",5.75733074794705,6,6.28079360180407,1131.0451516002,414.892782558801,0.0334046679789342,2017-04-25
1,1,"field","2017-04-26 12:00:00",5.77284187171467,6,6.34338069481341,1136.65415144856,418.983585220528,0.0338932502332602,2017-04-26
1,1,"field","2017-04-27 12:00:00",5.77284187171467,6,6.39650905385874,1141.32665135111,424.427799979423,0.0338834205713376,2017-04-27
1,1,"field","2017-04-28 12:00:00",5.77284187171467,6,6.41729477314479,1144.30466834823,426.058436858919,0.0338859753272926,2017-04-28
1,1,"field","2017-04-29 12:00:00",5.77284187171467,6,6.44860607158021,1149.15466849128,428.028768247571,0.0339001046372107,2017-04-29
1,1,"field","2017-04-30 12:00:00",5.77284187171467,6,6.46351296434174,1153.69666854659,428.958452024123,0.0339073183981588,2017-04-30
1,1,"field","2017-05-01 12:00:00",5.77284187171467,6,6.51299381307197,1159.2836686782,432.104177413663,0.0339276545583948,2017-05-01
1,1,"field","2017-05-02 12:00:00",5.77284187171467,6,6.72122013319046,1168.35566849628,452.425624551389,0.0330021306106671,2017-05-02
1,1,"field","2017-05-03 12:00:00",5.77284187171467,6,6.95000172251111,1178.06766862789,468.988532081413,0.0324037913065924,2017-05-03
1,1,"field","2017-05-04 12:00:00",5.77284187171467,6,7.12612593533027,1190.86516828457,486.196956664107,0.0317408903116672,2017-05-04
1,1,"field","2017-05-05 12:00:00",5.8873318651794,6,7.32789403824593,1206.8371679298,505.429855227814,0.0309620317970433,2017-05-05
1,1,"field","2017-05-06 12:00:00",5.90403743878845,6,7.52702785604945,1222.97216768185,526.814456917752,0.0300691081122945,2017-05-06
1,1,"field","2017-05-07 12:00:00",5.92091349889532,6,7.7290239337745,1239.93216795841,546.242826410044,0.0293324968577508,2017-05-07
1,1,"field","2017-05-08 12:00:00",5.93865245076879,6,7.91023205586718,1258.77270192123,559.853245929049,0.0289504165760206,2017-05-08
1,1,"field","2017-05-09 12:00:00",5.95835830688829,6,8.12682779539139,1278.95599840451,579.323925502902,0.0282357858520965,2017-05-09
1,1,"field","2017-05-10 12:00:00",5.97946859693112,6,8.23246328414542,1295.32599829007,586.818608632415,0.0282172217243898,2017-05-10
1,1,"field","2017-05-11 12:00:00",5.99659045043367,6,8.25636432522575,1310.82599876691,605.500231980309,0.0276100959185711,2017-05-11
1,1,"field","2017-05-12 12:00:00",6.0000005505,6,8.11532971298896,1327.34099863339,625.610329916565,0.026969842724367,2017-05-12
1,1,"field","2017-05-13 12:00:00",6.06208387852597,6,7.95906843713516,1345.96599704118,645.401613917799,0.0262365741041677,2017-05-13
1,1,"field","2017-05-14 12:00:00",6.12521304891915,6,7.80300849511588,1364.90474815914,662.800130924579,0.0256602079737505,2017-05-14
1,1,"field","2017-05-15 12:00:00",6.18634139919433,6,7.6560183287203,1383.24325324169,672.376287637329,0.0254332471449786,2017-05-15
1,1,"field","2017-05-16 12:00:00",6.24875212286438,6,7.51082513620745,1401.96647034271,684.892510954568,0.0250817499485499,2017-05-16
1,1,"field","2017-05-17 12:00:00",6.31391878857738,6,7.35817622448365,1421.51647005661,698.544157373498,0.0247172740788651,2017-05-17
1,1,"field","2017-05-18 12:00:00",6.358135454799,6,7.25426576469195,1434.78146992309,709.033388052332,0.0245461634670474,2017-05-18
1,1,"field","2017-05-19 12:00:00",6.38676545475449,6,7.18730911831787,1443.37046990974,711.426936879959,0.0245727096069433,2017-05-19
1,1,"field","2017-05-20 12:00:00",6.42729212219046,6,7.08996953576184,1455.52847014053,717.304743124547,0.0243770497644003,2017-05-20
1,1,"field","2017-05-21 12:00:00",6.45875212206966,6,7.01564992645831,1464.96647010429,724.987220896338,0.02421158478004,2017-05-21
1,1,"field","2017-05-22 12:00:00",6.50950878793524,6,6.89874866179239,1480.19346986396,743.768846979057,0.0237681296695969,2017-05-22
1,1,"field","2017-05-23 12:00:00",6.5499254546019,6,6.8111134456208,1492.31846986396,754.438773845828,0.0236074761209304,2017-05-23
1,1,"field","2017-05-24 12:00:00",6.59482545390254,6,6.71616661477555,1505.78846965416,765.13002207656,0.0233792281061344,2017-05-24
1,1,"field","2017-05-25 12:00:00",6.64575878793524,6,6.61433947367625,1521.06846986396,787.405841152623,0.0229337644902794,2017-05-25
1,1,"field","2017-05-26 12:00:00",6.71250717498431,6,6.49326317319979,1541.09298597869,803.077179411293,0.0226560362821008,2017-05-26
1,1,"field","2017-05-27 12:00:00",6.76910717663734,6,6.39884803896634,1558.0729864746,813.684339912218,0.0224950546535393,2017-05-27
1,1,"field","2017-05-28 12:00:00",6.83363357050821,6,6.29113688990061,1577.43090463586,834.911257516857,0.0220874917355264,2017-05-28
1,1,"field","2017-05-29 12:00:00",6.89215023660267,6,6.1980498703517,1594.98590446419,856.951861538565,0.0217109145500034,2017-05-29
1,1,"field","2017-05-30 12:00:00",6.94823356930022,6,6.11478090418023,1611.81090427346,879.330903196906,0.0213313648012057,2017-05-30
1,1,"field","2017-05-31 12:00:00",8.00772558807345,6,6.10267918259468,1628.26790405221,901.843423768847,0.0209536315584504,2017-05-31
1,1,"field","2017-06-01 12:00:00",8.16073439815594,6,6.05984437618932,1646.62896126211,920.955894843476,0.0206656584283873,2017-06-01
1,1,"field","2017-06-02 12:00:00",8.31975482121944,6,6.00659577788295,1665.71141202973,938.005653336697,0.0204274540224159,2017-06-02
1,1,"field","2017-06-03 12:00:00",8.47370296275919,6,5.94533379182192,1684.1851890145,950.902396116619,0.0202806856809015,2017-06-03
1,1,"field","2017-06-04 12:00:00",8.62633424803705,6,5.88405849389183,1702.50094324784,961.951313933399,0.0201713831987673,2017-06-04
